univName,greV,greQ,toeflScore,cgpa_converted
New Jersey Institute of Technology,0.0,163.83,95.0,3.08
New Jersey Institute of Technology,130.0,151.064,105.0,3.416
New Jersey Institute of Technology,142.553,163.83,111.0,2.12
New Jersey Institute of Technology,142.553,170.213,104.0,2.64
New Jersey Institute of Technology,130.0,157.447,100.0,2.52
New Jersey Institute of Technology,144.0,161.0,96.0,2.284
New Jersey Institute of Technology,130.0,159.574,106.0,3.36
New Jersey Institute of Technology,150.0,160.0,100.0,3.08
New Jersey Institute of Technology,130.0,131.915,92.0,2.76
New Jersey Institute of Technology,130.0,138.298,99.0,2.44
New Jersey Institute of Technology,130.0,142.553,96.0,2.784
New Jersey Institute of Technology,130.0,161.702,99.0,2.8
New Jersey Institute of Technology,130.0,151.064,86.0,3.148
New Jersey Institute of Technology,143.0,157.0,7.0,3.0
New Jersey Institute of Technology,142.0,154.0,92.0,3.25
New Jersey Institute of Technology,130.0,153.191,95.0,2.76
New Jersey Institute of Technology,148.0,153.0,98.0,3.12
New Jersey Institute of Technology,130.0,170.213,92.0,3.336
New Jersey Institute of Technology,20.0,40.0,86.0,2.544
New Jersey Institute of Technology,130.0,165.957,96.0,2.12
New Jersey Institute of Technology,146.0,160.0,90.0,2.976
New Jersey Institute of Technology,130.0,170.213,101.0,2.548
New Jersey Institute of Technology,130.0,130.0,85.0,2.48
New Jersey Institute of Technology,130.0,144.681,80.0,2.72
New Jersey Institute of Technology,130.0,148.936,120.0,2.24
New Jersey Institute of Technology,154.0,154.0,105.0,2.52
New Jersey Institute of Technology,130.0,170.213,100.0,2.4
New Jersey Institute of Technology,145.0,160.0,93.0,3.036
New Jersey Institute of Technology,152.0,160.0,113.0,2.408
New Jersey Institute of Technology,130.0,168.085,104.0,2.8
New Jersey Institute of Technology,146.0,160.0,106.0,2.52
New Jersey Institute of Technology,143.0,159.0,94.0,2.8
New Jersey Institute of Technology,146.0,165.0,97.0,2.16
New Jersey Institute of Technology,130.0,165.0,89.0,3.16
New Jersey Institute of Technology,135.0,154.0,88.0,2.88
New Jersey Institute of Technology,130.0,148.936,85.0,2.8
New Jersey Institute of Technology,130.0,170.213,104.0,2.44
New Jersey Institute of Technology,143.0,160.0,98.0,3.44
New Jersey Institute of Technology,155.0,162.0,113.0,3.008
New Jersey Institute of Technology,130.0,153.191,85.0,2.8
New Jersey Institute of Technology,130.0,144.681,106.0,2.6
New Jersey Institute of Technology,154.0,145.0,97.0,2.32
New Jersey Institute of Technology,130.0,159.574,100.0,2.6
New Jersey Institute of Technology,130.0,153.191,111.0,2.264
New Jersey Institute of Technology,144.0,157.0,99.0,0.0
New Jersey Institute of Technology,130.0,161.702,94.0,2.56
New Jersey Institute of Technology,130.0,142.553,95.0,3.36
New Jersey Institute of Technology,150.0,164.0,102.0,3.532
New Jersey Institute of Technology,130.0,170.213,7.0,2.8
New Jersey Institute of Technology,130.0,170.213,7.0,2.8
New Jersey Institute of Technology,130.0,159.574,96.0,2.82
New Jersey Institute of Technology,130.0,148.936,7.0,2.68
New Jersey Institute of Technology,142.0,154.0,86.0,0.28
New Jersey Institute of Technology,150.0,156.0,108.0,3.4
New Jersey Institute of Technology,130.0,161.702,101.0,2.686
New Jersey Institute of Technology,130.0,130.0,93.0,2.96
New Jersey Institute of Technology,149.0,156.0,81.0,2.321
New Jersey Institute of Technology,142.553,170.213,118.0,3.84
New Jersey Institute of Technology,130.0,148.936,92.0,2.48
New Jersey Institute of Technology,130.0,161.702,102.0,2.6
New Jersey Institute of Technology,146.0,157.0,91.0,2.704
New Jersey Institute of Technology,141.0,164.0,98.0,2.718
New Jersey Institute of Technology,130.0,161.702,88.0,2.56
New Jersey Institute of Technology,153.0,156.0,98.0,2.56
New Jersey Institute of Technology,130.0,138.298,82.0,3.292
New Jersey Institute of Technology,148.0,158.0,112.0,3.28
New Jersey Institute of Technology,151.0,153.0,105.0,2.6
New Jersey Institute of Technology,150.0,156.0,115.0,2.44
New Jersey Institute of Technology,145.0,153.0,80.0,3.04
New Jersey Institute of Technology,130.0,131.915,95.0,2.8
New Jersey Institute of Technology,130.0,168.085,109.0,2.84
New Jersey Institute of Technology,130.0,148.936,90.0,2.32
New Jersey Institute of Technology,150.0,160.0,108.0,2.96
New Jersey Institute of Technology,151.0,154.0,89.0,2.24
New Jersey Institute of Technology,158.0,167.0,108.0,2.676
New Jersey Institute of Technology,156.0,165.0,102.0,0.0
New Jersey Institute of Technology,144.0,160.0,94.0,2.968
New Jersey Institute of Technology,145.0,156.0,102.0,3.312
New Jersey Institute of Technology,148.0,168.0,94.0,2.83
New Jersey Institute of Technology,130.0,165.957,91.0,2.98
New Jersey Institute of Technology,143.0,158.0,90.0,2.88
New Jersey Institute of Technology,143.0,151.0,98.0,2.666
New Jersey Institute of Technology,130.0,130.0,120.0,2.4
New Jersey Institute of Technology,130.0,170.213,91.0,6.4
New Jersey Institute of Technology,166.0,159.0,119.0,2.92
New Jersey Institute of Technology,130.0,168.085,113.0,2.64
New Jersey Institute of Technology,141.0,158.0,81.0,2.88
New Jersey Institute of Technology,130.0,168.085,120.0,2.4
New Jersey Institute of Technology,130.0,153.191,106.0,2.76
New Jersey Institute of Technology,151.0,163.0,106.0,3.2
New Jersey Institute of Technology,146.0,158.0,91.0,2.92
New Jersey Institute of Technology,130.0,157.447,97.0,3.0
New Jersey Institute of Technology,152.0,162.0,104.0,2.72
New Jersey Institute of Technology,149.0,158.0,104.0,2.912
New Jersey Institute of Technology,130.0,170.213,105.0,2.76
New Jersey Institute of Technology,130.0,155.319,101.0,2.52
New Jersey Institute of Technology,145.0,161.0,99.0,2.48
New Jersey Institute of Technology,130.0,159.574,106.0,2.78
New Jersey Institute of Technology,130.0,159.574,110.0,2.44
New Jersey Institute of Technology,130.0,170.213,90.0,2.4
New Jersey Institute of Technology,130.0,153.191,90.0,2.64
New Jersey Institute of Technology,145.0,161.0,100.0,2.88
New Jersey Institute of Technology,130.0,165.957,92.0,2.512
New Jersey Institute of Technology,141.0,161.0,82.0,2.768
New Jersey Institute of Technology,130.0,165.957,110.0,3.51
New Jersey Institute of Technology,130.0,151.064,106.0,2.32
New Jersey Institute of Technology,130.0,170.213,102.0,3.032
New Jersey Institute of Technology,150.0,160.0,98.0,3.128
New Jersey Institute of Technology,16.0,37.0,80.0,2.12
New Jersey Institute of Technology,130.0,168.085,106.0,2.672
New Jersey Institute of Technology,148.0,163.0,101.0,2.12
New Jersey Institute of Technology,142.0,159.0,94.0,2.856
New Jersey Institute of Technology,130.0,148.936,106.0,2.32
New Jersey Institute of Technology,149.0,163.0,93.0,3.0
New Jersey Institute of Technology,140.426,165.957,120.0,2.44
New Jersey Institute of Technology,130.0,157.447,101.0,2.891
New Jersey Institute of Technology,150.0,164.0,92.0,3.068
New Jersey Institute of Technology,130.0,134.043,89.0,2.24
New Jersey Institute of Technology,149.0,164.0,100.0,3.44
New Jersey Institute of Technology,148.0,163.0,100.0,3.136
New Jersey Institute of Technology,130.0,144.681,100.0,2.8
New Jersey Institute of Technology,130.0,155.319,91.0,3.444
New Jersey Institute of Technology,151.064,130.0,102.0,2.96
New Jersey Institute of Technology,145.0,155.0,94.0,2.74
New Jersey Institute of Technology,130.0,153.191,108.0,2.52
New Jersey Institute of Technology,130.0,170.213,108.0,2.716
New Jersey Institute of Technology,130.0,144.681,100.0,2.2
New Jersey Institute of Technology,146.0,165.0,100.0,2.2
New Jersey Institute of Technology,130.0,168.085,105.0,2.76
New Jersey Institute of Technology,143.0,166.0,98.0,3.088
New Jersey Institute of Technology,144.0,159.0,89.0,2.392
New Jersey Institute of Technology,155.0,150.0,105.0,2.48
New Jersey Institute of Technology,150.0,159.0,103.0,2.16
New Jersey Institute of Technology,147.0,154.0,96.0,2.08
New Jersey Institute of Technology,148.0,163.0,105.0,3.08
New Jersey Institute of Technology,130.0,159.574,80.0,2.84
New Jersey Institute of Technology,156.0,162.0,104.0,2.4
New Jersey Institute of Technology,150.0,155.0,99.0,2.84
New Jersey Institute of Technology,130.0,168.085,86.0,2.32
New Jersey Institute of Technology,148.0,152.0,95.0,2.992
New Jersey Institute of Technology,151.0,161.0,102.0,2.484
New Jersey Institute of Technology,144.681,151.064,101.0,3.04
New Jersey Institute of Technology,143.0,161.0,85.0,2.32
New Jersey Institute of Technology,145.0,155.0,101.0,2.6
New Jersey Institute of Technology,130.0,159.574,108.0,2.84
New Jersey Institute of Technology,130.0,153.191,89.0,2.48
New Jersey Institute of Technology,130.0,146.809,81.0,2.04
New Jersey Institute of Technology,140.426,151.064,111.0,3.532
New Jersey Institute of Technology,130.0,146.809,95.0,3.016
New Jersey Institute of Technology,145.0,159.0,83.0,2.16
New Jersey Institute of Technology,130.0,165.957,120.0,2.48
New Jersey Institute of Technology,144.0,163.0,80.0,2.72
New Jersey Institute of Technology,130.0,142.553,103.0,2.2
New Jersey Institute of Technology,148.0,157.0,105.0,3.524
New Jersey Institute of Technology,130.0,155.319,108.0,3.008
New Jersey Institute of Technology,152.0,165.0,103.0,3.468
New Jersey Institute of Technology,130.0,157.447,120.0,2.32
New Jersey Institute of Technology,144.0,159.0,88.0,2.64
New Jersey Institute of Technology,130.0,140.426,91.0,3.08
New Jersey Institute of Technology,130.0,240.426,93.0,3.0
New Jersey Institute of Technology,146.0,157.0,98.0,2.6
New Jersey Institute of Technology,145.0,167.0,103.0,2.72
New Jersey Institute of Technology,130.0,165.957,97.0,2.68
New Jersey Institute of Technology,141.0,162.0,85.0,2.92
New Jersey Institute of Technology,149.0,151.0,93.0,2.56
New Jersey Institute of Technology,130.0,138.298,110.0,3.56
New Jersey Institute of Technology,130.0,157.447,84.0,2.98
New Jersey Institute of Technology,149.0,156.0,104.0,2.36
New Jersey Institute of Technology,143.0,159.0,102.0,2.832
New Jersey Institute of Technology,130.0,153.191,97.0,2.68
New Jersey Institute of Technology,141.0,156.0,80.0,3.04
New Jersey Institute of Technology,130.0,148.936,95.0,2.732
New Jersey Institute of Technology,141.0,156.0,98.0,2.24
New Jersey Institute of Technology,145.0,155.0,101.0,2.44
New Jersey Institute of Technology,147.0,157.0,7.0,2.18
New Jersey Institute of Technology,130.0,155.319,113.0,1.4
New Jersey Institute of Technology,146.0,160.0,103.0,2.92
New Jersey Institute of Technology,130.0,163.83,96.0,0.228
New Jersey Institute of Technology,144.0,166.0,95.0,2.847
New Jersey Institute of Technology,159.0,159.0,106.0,2.56
New Jersey Institute of Technology,134.043,148.936,120.0,2.572
New Jersey Institute of Technology,145.0,150.0,96.0,3.0
New Jersey Institute of Technology,130.0,163.83,120.0,2.2
New Jersey Institute of Technology,144.0,157.0,85.0,2.6
New Jersey Institute of Technology,147.0,154.0,92.0,2.251
New Jersey Institute of Technology,130.0,144.681,92.0,2.6
New Jersey Institute of Technology,130.0,157.447,86.0,2.744
New Jersey Institute of Technology,149.0,147.0,98.0,4.0
New Jersey Institute of Technology,148.0,153.0,106.0,0.311
New Jersey Institute of Technology,154.0,158.0,113.0,2.4
New Jersey Institute of Technology,158.0,164.0,115.0,2.864
New Jersey Institute of Technology,138.0,157.0,88.0,2.8
New Jersey Institute of Technology,149.0,155.0,7.0,2.54
New Jersey Institute of Technology,130.0,163.83,120.0,3.336
New Jersey Institute of Technology,145.0,156.0,94.0,2.72
New Jersey Institute of Technology,130.0,165.957,94.0,2.44
New Jersey Institute of Technology,146.0,158.0,100.0,2.464
New Jersey Institute of Technology,130.0,157.447,105.0,2.2
New Jersey Institute of Technology,152.0,169.0,101.0,3.432
New Jersey Institute of Technology,145.0,169.0,92.0,2.76
New Jersey Institute of Technology,130.0,170.213,112.0,2.8
New Jersey Institute of Technology,157.0,156.0,104.0,3.4
New Jersey Institute of Technology,130.0,168.085,120.0,2.926
New Jersey Institute of Technology,130.0,170.213,88.0,2.48
New Jersey Institute of Technology,130.0,153.191,111.0,2.68
New Jersey Institute of Technology,138.298,159.574,114.0,3.012
New Jersey Institute of Technology,168.085,130.0,120.0,2.36
New Jersey Institute of Technology,140.426,165.957,120.0,2.48
New Jersey Institute of Technology,161.702,153.191,120.0,3.04
New Jersey Institute of Technology,130.0,153.191,99.0,2.88
New Jersey Institute of Technology,130.0,157.447,110.0,2.38
New Jersey Institute of Technology,130.0,168.085,110.0,3.16
New Jersey Institute of Technology,130.0,148.936,109.0,2.72
New Jersey Institute of Technology,156.0,156.0,116.0,2.408
New Jersey Institute of Technology,142.0,158.0,93.0,3.0
New Jersey Institute of Technology,130.0,159.574,105.0,3.228
New Jersey Institute of Technology,130.0,168.085,92.0,3.108
New Jersey Institute of Technology,130.0,155.319,85.0,2.618
New Jersey Institute of Technology,151.0,156.0,90.0,2.612
New Jersey Institute of Technology,153.0,161.0,117.0,2.2
New Jersey Institute of Technology,148.0,150.0,86.0,2.988
New Jersey Institute of Technology,150.0,156.0,110.0,2.84
New Jersey Institute of Technology,130.0,153.191,82.0,3.228
New Jersey Institute of Technology,130.0,157.447,104.0,2.4
New Jersey Institute of Technology,130.0,161.702,110.0,3.28
New Jersey Institute of Technology,149.0,156.0,107.0,2.4
New Jersey Institute of Technology,130.0,170.213,90.0,2.76
New Jersey Institute of Technology,130.0,168.085,95.0,2.92
New Jersey Institute of Technology,144.0,151.0,90.0,3.12
New Jersey Institute of Technology,130.0,153.191,85.0,2.388
New Jersey Institute of Technology,156.0,161.0,105.0,3.98
New Jersey Institute of Technology,130.0,157.447,104.0,29.2
